,trial,End_Time(yrs),whole_system_stable,planet
4776,6177,1000614.648,yes,2
4777,6178,1000614.648,yes,0
4778,6178,1000614.648,yes,1
4779,6178,1000614.648,yes,2
4780,6180,10568.00119,no,0
4781,6180,154.5704915,no,1
4782,6180,154.5704915,no,2
4783,6181,6504.802421,no,0
4784,6181,6504.802421,no,1
4785,6181,8578.64394,no,2
4786,6182,6525.96432,no,0
4787,6182,6525.96432,no,1
4788,6182,8019.800097,no,2
4789,6183,198083.8672,no,0
4790,6183,18789.64713,no,1
4791,6183,18789.64713,no,2
4792,6184,1000614.648,yes,0
4793,6184,1000614.648,yes,1
4794,6184,1000614.648,yes,2
4795,6185,4125.927191,no,0
4796,6185,2502.618381,no,1
4797,6185,2502.618381,no,2
4798,6186,59819.69412,no,0
4799,6186,59819.69412,no,1
4800,6186,103845.981,no,2
4801,6187,792.270412,no,0
4802,6187,284.6860715,no,1
4803,6187,284.6860715,no,2
4804,6188,102.5232538,no,0
4805,6188,102.5232538,no,1
4806,6188,435.8744161,no,2
4807,6189,1000614.648,yes,0
4808,6189,1000614.648,yes,1
4809,6189,1000614.648,yes,2
4810,6190,3618.603565,no,0
4811,6190,92.433581,no,1
4812,6190,92.433581,no,2
4813,6192,1000614.648,yes,0
4814,6192,1000614.648,yes,1
4815,6192,1000614.648,yes,2
4816,6193,29041.83007,no,0
4817,6193,29041.83007,no,1
4818,6193,29692.28042,no,2
4819,6194,116.1196673,no,0
4820,6194,116.1196673,no,1
4821,6194,15601.64538,no,2
4822,6195,4127.09423,no,0
4823,6195,4127.09423,no,1
4824,6195,4707.389566,no,2
4825,6196,1000614.648,yes,0
4826,6196,1000614.648,yes,1
4827,6196,1000614.648,yes,2
4828,6197,18246.87518,no,0
4829,6197,18246.87518,no,1
4830,6197,19409.5544,no,2
4831,6198,1000614.648,yes,0
4832,6198,1000614.648,yes,1
4833,6198,1000614.648,yes,2
4834,6200,1000614.648,yes,0
4835,6200,1000614.648,yes,1
4836,6200,1000614.648,yes,2
4837,6203,1000614.648,yes,0
4838,6203,1000614.648,yes,1
4839,6203,1000614.648,yes,2
4840,6205,1054.977292,no,0
4841,6205,1054.977292,no,1
4842,6205,26106.04522,no,2
4843,6206,185.6396216,no,0
4844,6206,92.4289805,no,1
4845,6206,92.4289805,no,2
4846,6207,12491.41522,no,0
4847,6207,12491.41522,no,1
4848,6207,23342.39471,no,2
4849,6209,3401.87276,no,0
4850,6209,3401.87276,no,1
4851,6209,4141.737052,no,2
4852,6211,1000614.648,yes,0
4853,6211,1000614.648,yes,1
4854,6211,1000614.648,yes,2
4855,6212,4013.37607,no,0
4856,6212,161.5444752,no,1
4857,6212,161.5444752,no,2
4858,6213,1000614.648,yes,0
4859,6213,1000614.648,yes,1
4860,6213,1000614.648,yes,2
4861,6215,214.8949827,no,0
4862,6215,214.8949827,no,1
4863,6215,505.1976619,no,2
4864,6216,1000614.648,yes,0
4865,6216,1000614.648,yes,1
4866,6216,1000614.648,yes,2
4867,6217,1035.029161,no,0
4868,6217,880.5763848,no,1
4869,6217,880.5763848,no,2
4870,6218,8954.638168,no,0
4871,6218,640.6606468,no,1
4872,6218,640.6606468,no,2
4873,6219,1366.458091,no,0
4874,6219,1366.458091,no,1
4875,6219,17979.63065,no,2
4876,6220,817.1600244,no,0
4877,6220,817.1600244,no,1
4878,6220,2492.242433,no,2
4879,6221,199.3947376,no,0
4880,6221,199.3947376,no,1
4881,6221,519.4299541,no,2
4882,6222,1000614.648,yes,0
4883,6222,1000614.648,yes,1
4884,6222,1000614.648,yes,2
4885,6223,30292.50974,no,0
4886,6223,30292.50974,no,1
4887,6223,41394.32025,no,2
4888,6224,28192.95962,no,0
4889,6224,28192.95962,no,1
4890,6224,28319.80799,no,2
4891,6225,1000614.648,yes,0
4892,6225,1000614.648,yes,1
4893,6225,1000614.648,yes,2
4894,6226,15154.15074,no,0
4895,6226,15154.15074,no,1
4896,6226,17089.44397,no,2
4897,6227,72529.23081,no,0
4898,6227,71194.45614,no,1
4899,6227,71194.45614,no,2
4900,6228,1921.330172,no,0
4901,6228,549.925603,no,1
4902,6228,549.925603,no,2
4903,6229,955.4245736,no,0
4904,6229,224.5705392,no,1
4905,6229,224.5705392,no,2
4906,6232,265.5710835,no,0
4907,6232,265.5710835,no,1
4908,6232,284.5533401,no,2
4909,6234,161.4570808,no,0
4910,6234,161.4570808,no,1
4911,6234,31642.54774,no,2
4912,6236,5516.883427,no,0
4913,6236,1000614.648,no,1
4914,6236,10.0846037,no,2
4915,6238,65543.53434,no,0
4916,6238,55713.85792,no,1
4917,6238,55713.85792,no,2
4918,6239,102.551101,no,0
4919,6239,102.551101,no,1
4920,6239,2601.526951,no,2
4921,6240,1000614.648,yes,0
4922,6240,1000614.648,yes,1
4923,6240,1000614.648,yes,2
4924,6241,1000614.648,yes,0
4925,6241,1000614.648,yes,1
4926,6241,1000614.648,yes,2
4927,6242,484.9689096,no,0
4928,6242,484.9689096,no,1
4929,6242,489.4798036,no,2
4930,6243,1000614.648,yes,0
4931,6243,1000614.648,yes,1
4932,6243,1000614.648,yes,2
4933,6244,33829.55883,no,0
4934,6244,25962.08943,no,1
4935,6244,25962.08943,no,2
4936,6247,6792.530787,no,0
4937,6247,138.5944204,no,1
4938,6247,138.5944204,no,2
4939,6249,4419.572321,no,0
4940,6249,33.8623042,no,1
4941,6249,33.8623042,no,2
4942,6250,3954.265148,no,0
4943,6250,1591.575907,no,1
4944,6250,1591.575907,no,2
4945,6251,1000614.648,yes,0
4946,6251,1000614.648,yes,1
4947,6251,1000614.648,yes,2
4948,6252,57243.86337,no,0
4949,6252,17478.20324,no,1
4950,6252,17478.20324,no,2
4951,6253,618.2178934,no,0
4952,6253,618.2178934,no,1
4953,6253,19371.4137,no,2
4954,6254,537.9958098,no,0
4955,6254,537.9958098,no,1
4956,6254,544.2240149,no,2
4957,6255,1820.656158,no,0
4958,6255,20.4238511,no,1
4959,6255,20.4238511,no,2
4960,6256,1000614.648,yes,0
4961,6256,1000614.648,yes,1
4962,6256,1000614.648,yes,2
4963,6257,1000614.648,yes,0
4964,6257,1000614.648,yes,1
4965,6257,1000614.648,yes,2
4966,6259,8191.615713,no,0
4967,6259,5623.227881,no,1
4968,6259,5623.227881,no,2
4969,6260,1000614.648,yes,0
4970,6260,1000614.648,yes,1
4971,6260,1000614.648,yes,2
4972,6261,13421.92603,no,0
4973,6261,13421.92603,no,1
4974,6261,14500.70664,no,2
4975,6262,10515.14685,no,0
4976,6262,10515.14685,no,1
4977,6262,11523.27965,no,2
4978,6265,10068.03479,no,0
4979,6265,32.9100027,no,1
4980,6265,32.9100027,no,2
4981,6266,17223.51255,no,0
4982,6266,17223.51255,no,1
4983,6266,24913.20867,no,2
4984,6267,64749.44224,no,0
4985,6267,64749.44224,no,1
4986,6267,424632.3,no,2
4987,6268,49758.62335,no,0
4988,6268,49758.62335,no,1
4989,6268,54056.89169,no,2
4990,6269,169195.982,no,0
4991,6269,162355.0218,no,1
4992,6269,162355.0218,no,2
4993,6270,98717.12423,no,0
4994,6270,98717.12423,no,1
4995,6270,185244.5442,no,2
4996,6272,19996.77955,no,0
4997,6272,19996.77955,no,1
4998,6272,20306.09681,no,2
4999,6273,216653.4845,no,0
5000,6273,75631.37508,no,1
5001,6273,75631.37508,no,2
5002,6274,44290.84012,no,0
5003,6274,19381.23815,no,1
5004,6274,19381.23815,no,2
5005,6275,111.7886388,no,0
5006,6275,2.863182,no,1
5007,6275,2.863182,no,2
5008,6277,562.9796773,no,0
5009,6277,20.9912052,no,1
5010,6277,20.9912052,no,2
5011,6278,1000614.648,yes,0
5012,6278,1000614.648,yes,1
5013,6278,1000614.648,yes,2
5014,6279,1000614.648,yes,0
5015,6279,1000614.648,yes,1
5016,6279,1000614.648,yes,2
5017,6281,1000614.648,yes,0
5018,6281,1000614.648,yes,1
5019,6281,1000614.648,yes,2
5020,6282,1553.488477,no,0
5021,6282,1553.488477,no,1
5022,6282,3528.675071,no,2
5023,6283,314482.4702,no,0
5024,6283,237378.719,no,1
5025,6283,237378.719,no,2
5026,6284,1000614.648,yes,0
5027,6284,1000614.648,yes,1
5028,6284,1000614.648,yes,2
5029,6285,18706.8908,no,0
5030,6285,18706.8908,no,1
5031,6285,18736.1821,no,2
5032,6286,28451.59869,no,0
5033,6286,26462.43633,no,1
5034,6286,26462.43633,no,2
5035,6287,396.4246796,no,0
5036,6287,175.2292868,no,1
5037,6287,175.2292868,no,2
5038,6288,181913.0454,no,0
5039,6288,181913.0454,no,1
5040,6288,186311.2265,no,2
5041,6289,7504.145783,no,0
5042,6289,353.1637319,no,1
5043,6289,353.1637319,no,2
5044,6291,1000614.648,yes,0
5045,6291,1000614.648,yes,1
5046,6291,1000614.648,yes,2
5047,6292,296.2867113,no,0
5048,6292,228.7859121,no,1
5049,6292,228.7859121,no,2
5050,6293,6495.550979,no,0
5051,6293,2427.968454,no,1
5052,6293,2448.916856,no,2
5053,6295,307.7955636,no,0
5054,6295,55.7773387,no,1
5055,6295,55.7773387,no,2
5056,6296,1000614.648,yes,0
5057,6296,1000614.648,yes,1
5058,6296,1000614.648,yes,2
5059,6297,46361.30667,no,0
5060,6297,46361.30667,no,1
5061,6297,47224.54044,no,2
5062,6298,162702.7359,no,0
5063,6298,98411.11272,no,1
5064,6298,98411.11272,no,2
5065,6300,17891.64367,no,0
5066,6300,17891.64367,no,1
5067,6300,22361.94588,no,2
5068,6301,5524.263491,no,0
5069,6301,5524.263491,no,1
5070,6301,157500.0447,no,2
5071,6302,78.3159257,no,0
5072,6302,78.3159257,no,1
5073,6302,14843.67854,no,2
5074,6303,3131.625546,no,0
5075,6303,3131.625546,no,1
5076,6303,9091.90267,no,2
5077,6304,1686.744839,no,0
5078,6304,196.1291877,no,1
5079,6304,196.1291877,no,2
5080,6306,32116.93424,no,0
5081,6306,1183.949783,no,1
5082,6306,1183.949783,no,2
5083,6307,36402.35372,no,0
5084,6307,34837.11077,no,1
5085,6307,34837.11077,no,2
5086,6308,6100.589398,no,0
5087,6308,6100.589398,no,1
5088,6308,16208.20494,no,2
5089,6309,2926.00813,no,0
5090,6309,2926.00813,no,1
5091,6309,3512.940481,no,2
5092,6310,31081.43406,no,0
5093,6310,13072.28219,no,1
5094,6310,13072.28219,no,2
5095,6312,236071.925,no,0
5096,6312,5393.520514,no,1
5097,6312,5393.520514,no,2
5098,6313,567.5983042,no,0
5099,6313,567.5983042,no,1
5100,6313,896.6468662,no,2
5101,6317,16397.56978,no,0
5102,6317,10910.71149,no,1
5103,6317,10910.71149,no,2
5104,6318,1000614.648,yes,0
5105,6318,1000614.648,yes,1
5106,6318,1000614.648,yes,2
5107,6319,4305.196836,no,0
5108,6319,721.5792777,no,1
5109,6319,721.5792777,no,2
5110,6320,173363.7028,no,0
5111,6320,173363.7028,no,1
5112,6320,256138.5786,no,2
5113,6321,27362.1212,no,0
5114,6321,27362.1212,no,1
5115,6321,40767.80656,no,2
5116,6322,1000614.648,yes,0
5117,6322,1000614.648,yes,1
5118,6322,1000614.648,yes,2
5119,6323,180.9025823,no,0
5120,6323,180.9025823,no,1
5121,6323,7092.469482,no,2
5122,6324,1000614.648,yes,0
5123,6324,1000614.648,yes,1
5124,6324,1000614.648,yes,2
5125,6325,59757.86696,no,0
5126,6325,352.0519953,no,1
5127,6325,352.0519953,no,2
5128,6326,84497.84735,no,0
5129,6326,84497.84735,no,1
5130,6326,1000614.648,no,2
5131,6328,1109.729397,no,0
5132,6328,1109.729397,no,1
5133,6328,18866.20956,no,2
5134,6329,72410.95976,no,0
5135,6329,72410.95976,no,1
5136,6329,93309.1399,no,2
5137,6330,382.1503097,no,0
5138,6330,382.1503097,no,1
5139,6330,760.6488467,no,2
5140,6331,569.0318239,no,0
5141,6331,44.1425038,no,1
5142,6331,1000614.648,no,2
5143,6332,5687.561798,no,0
5144,6332,2237.577897,no,1
5145,6332,2237.577897,no,2
5146,6333,20215.3848,no,0
5147,6333,20215.3848,no,1
5148,6333,20483.78959,no,2
5149,6335,61208.96931,no,0
5150,6335,41346.7927,no,1
5151,6335,41346.7927,no,2
5152,6336,9928.559123,no,0
5153,6336,2837.55352,no,1
5154,6336,2837.55352,no,2
5155,6338,116.674089,no,0
5156,6338,116.674089,no,1
5157,6338,140.3008992,no,2
5158,6339,36588.74309,no,0
5159,6339,36588.74309,no,1
5160,6339,39127.08019,no,2
5161,6340,227124.7797,no,0
5162,6340,227124.7797,no,1
5163,6340,228809.7391,no,2
5164,6341,143.1181985,no,0
5165,6341,143.1181985,no,1
5166,6341,534.8290691,no,2
5167,6342,1000614.648,no,0
5168,6342,979857.8999,no,1
5169,6342,979857.8999,no,2
5170,6343,15385.17341,no,0
5171,6343,14608.47829,no,1
5172,6343,14608.47829,no,2
5173,6344,8230.167753,no,0
5174,6344,3149.560679,no,1
5175,6344,3149.560679,no,2
5176,6345,1000614.648,yes,0
5177,6345,1000614.648,yes,1
5178,6345,1000614.648,yes,2
5179,6346,1000614.648,yes,0
5180,6346,1000614.648,yes,1
5181,6346,1000614.648,yes,2
5182,6347,3272.545905,no,0
5183,6347,3272.545905,no,1
5184,6347,28569.20051,no,2
5185,6348,185847.0405,no,0
5186,6348,11145.88555,no,1
5187,6348,11145.88555,no,2
5188,6349,1000614.648,yes,0
5189,6349,1000614.648,yes,1
5190,6349,1000614.648,yes,2
5191,6350,2756.127942,no,0
5192,6350,1142.555155,no,1
5193,6350,1142.555155,no,2
5194,6351,1000614.648,yes,0
5195,6351,1000614.648,yes,1
5196,6351,1000614.648,yes,2
5197,6352,1000614.648,yes,0
5198,6352,1000614.648,yes,1
5199,6352,1000614.648,yes,2
5200,6353,47250.5634,no,0
5201,6353,47250.5634,no,1
5202,6353,49908.00236,no,2
5203,6354,4985.161327,no,0
5204,6354,1079.081316,no,1
5205,6354,1079.081316,no,2
5206,6355,3298.039936,no,0
5207,6355,3298.039936,no,1
5208,6355,8439.408897,no,2
5209,6357,1000614.648,yes,0
5210,6357,1000614.648,yes,1
5211,6357,1000614.648,yes,2
5212,6358,1000614.648,yes,0
5213,6358,1000614.648,yes,1
5214,6358,1000614.648,yes,2
5215,6359,2734.470229,no,0
5216,6359,2734.470229,no,1
5217,6359,4280.855554,no,2
5218,6360,1000614.648,yes,0
5219,6360,1000614.648,yes,1
5220,6360,1000614.648,yes,2
5221,6361,81.8094443,no,0
5222,6361,52.6652493,no,1
5223,6361,52.6652493,no,2
5224,6362,209.6721074,no,0
5225,6362,209.6721074,no,1
5226,6362,3287.451978,no,2
5227,6363,6228.552173,no,0
5228,6363,93.4794616,no,1
5229,6363,1000614.648,no,2
5230,6364,40571.95639,no,0
5231,6364,38395.85803,no,1
5232,6364,38395.85803,no,2
5233,6365,32582.60238,no,0
5234,6365,32582.60238,no,1
5235,6365,77285.8764,no,2
5236,6366,7926.241972,no,0
5237,6366,7926.241972,no,1
5238,6366,12741.7848,no,2
5239,6367,20558.7099,no,0
5240,6367,20558.7099,no,1
5241,6367,36015.31404,no,2
5242,6368,829.1634107,no,0
5243,6368,676.7151541,no,1
5244,6368,676.7151541,no,2
5245,6370,33721.63719,no,0
5246,6370,563.8087415,no,1
5247,6370,563.8087415,no,2
5248,6372,199.8631171,no,0
5249,6372,199.8631171,no,1
5250,6372,199.8631171,no,2
5251,6373,1747.325604,no,0
5252,6373,1747.325604,no,1
5253,6373,2058.05301,no,2
5254,6374,1000614.648,yes,0
5255,6374,1000614.648,yes,1
5256,6374,1000614.648,yes,2
5257,6376,1000614.648,yes,0
5258,6376,1000614.648,yes,1
5259,6376,1000614.648,yes,2
5260,6378,59.9792383,no,0
5261,6378,59.9792383,no,1
5262,6378,68.1602216,no,2
5263,6379,1000614.648,yes,0
5264,6379,1000614.648,yes,1
5265,6379,1000614.648,yes,2
5266,6380,879.2303399,no,0
5267,6380,879.2303399,no,1
5268,6380,940.6877499,no,2
5269,6382,1000614.648,yes,0
5270,6382,1000614.648,yes,1
5271,6382,1000614.648,yes,2
5272,6383,303393.262,no,0
5273,6383,232654.934,no,1
5274,6383,232654.934,no,2
5275,6384,6981.528305,no,0
5276,6384,6981.528305,no,1
5277,6384,37365.90583,no,2
5278,6386,3462.942522,no,0
5279,6386,3462.942522,no,1
5280,6386,1000614.648,no,2
5281,6387,5563.529099,no,0
5282,6387,3369.49592,no,1
5283,6387,3369.49592,no,2
5284,6388,1000614.648,yes,0
5285,6388,1000614.648,yes,1
5286,6388,1000614.648,yes,2
5287,6389,1000614.648,yes,0
5288,6389,1000614.648,yes,1
5289,6389,1000614.648,yes,2
5290,6390,10060.42438,no,0
5291,6390,1304.369917,no,1
5292,6390,1304.369917,no,2
5293,6391,1000614.648,yes,0
5294,6391,1000614.648,yes,1
5295,6391,1000614.648,yes,2
5296,6392,11578.08926,no,0
5297,6392,11578.08926,no,1
5298,6392,24958.97412,no,2
5299,6393,832.3181679,no,0
5300,6393,788.5972115,no,1
5301,6393,788.5972115,no,2
5302,6394,159441.6796,no,0
5303,6394,37573.82392,no,1
5304,6394,37573.82392,no,2
5305,6395,1000614.648,yes,0
5306,6395,1000614.648,yes,1
5307,6395,1000614.648,yes,2
5308,6396,12441.62655,no,0
5309,6396,7638.60892,no,1
5310,6396,7638.60892,no,2
5311,6397,4543.842551,no,0
5312,6397,4543.842551,no,1
5313,6397,8834.985524,no,2
5314,6398,1000614.648,yes,0
5315,6398,1000614.648,yes,1
5316,6398,1000614.648,yes,2
5317,6399,666.4370218,no,0
5318,6399,666.4370218,no,1
5319,6399,889.8907545,no,2
5320,6400,101.4275063,no,0
5321,6400,101.4275063,no,1
5322,6400,785.5927371,no,2
5323,6401,7757.654435,no,0
5324,6401,1638.422359,no,1
5325,6401,1638.422359,no,2
5326,6402,552.7705468,no,0
5327,6402,552.7705468,no,1
5328,6402,2346.895178,no,2
5329,6403,79166.31386,no,0
5330,6403,1982.656478,no,1
5331,6403,1982.656478,no,2
5332,6404,1000614.648,yes,0
5333,6404,1000614.648,yes,1
5334,6404,1000614.648,yes,2
5335,6405,723.1216818,no,0
5336,6405,723.1216818,no,1
5337,6405,4028.759325,no,2
5338,6406,1000614.648,yes,0
5339,6406,1000614.648,yes,1
5340,6406,1000614.648,yes,2
5341,6407,39011.5732,no,0
5342,6407,33963.37811,no,1
5343,6407,33963.37811,no,2
5344,6408,179.59552,no,0
5345,6408,107.8797193,no,1
5346,6408,107.8797193,no,2
5347,6409,6384.576729,no,0
5348,6409,6332.721338,no,1
5349,6409,6332.721338,no,2
5350,6411,1000614.648,yes,0
5351,6411,1000614.648,yes,1
5352,6411,1000614.648,yes,2
5353,6412,1000614.648,yes,0
5354,6412,1000614.648,yes,1
5355,6412,1000614.648,yes,2
5356,6413,9947.986381,no,0
5357,6413,9947.986381,no,1
5358,6413,11138.07894,no,2
5359,6414,199363.4497,no,0
5360,6414,232.5394153,no,1
5361,6414,234.9609854,no,2
5362,6415,1113.752947,no,0
5363,6415,18.7872223,no,1
5364,6415,18.7872223,no,2
5365,6416,59277.53511,no,0
5366,6416,59277.53511,no,1
5367,6416,64909.73256,no,2
5368,6417,5103.024997,no,0
5369,6417,5103.024997,no,1
5370,6417,13420.86951,no,2
5371,6418,1000614.648,yes,0
5372,6418,1000614.648,yes,1
5373,6418,1000614.648,yes,2
5374,6419,1000614.648,no,0
5375,6419,390432.5804,no,1
5376,6419,1000614.648,no,2
5377,6420,1000614.648,yes,0
5378,6420,1000614.648,yes,1
5379,6420,1000614.648,yes,2
5380,6421,1000614.648,yes,0
5381,6421,1000614.648,yes,1
5382,6421,1000614.648,yes,2
5383,6423,1000614.648,yes,0
5384,6423,1000614.648,yes,1
5385,6423,1000614.648,yes,2
5386,6424,1000614.648,yes,0
5387,6424,1000614.648,yes,1
5388,6424,1000614.648,yes,2
5389,6425,63.188962,no,0
5390,6425,63.188962,no,1
5391,6425,1000614.648,no,2
5392,6426,132899.6631,no,0
5393,6426,39770.47577,no,1
5394,6426,39770.47577,no,2
5395,6427,1000614.648,yes,0
5396,6427,1000614.648,yes,1
5397,6427,1000614.648,yes,2
5398,6428,2240.663332,no,0
5399,6428,2240.663332,no,1
5400,6428,2361.991501,no,2
5401,6430,1000614.648,yes,0
5402,6430,1000614.648,yes,1
5403,6430,1000614.648,yes,2
5404,6431,35851.43357,no,0
5405,6431,35851.43357,no,1
5406,6431,37300.60535,no,2
5407,6432,368.913982,no,0
5408,6432,368.913982,no,1
5409,6432,1442.190887,no,2
5410,6433,23155.28046,no,0
5411,6433,23155.28046,no,1
5412,6433,55262.1492,no,2
5413,6434,1000614.648,yes,0
5414,6434,1000614.648,yes,1
5415,6434,1000614.648,yes,2
5416,6435,727.4789168,no,0
5417,6435,727.4789168,no,1
5418,6435,1327.096349,no,2
5419,6437,3549.772918,no,0
5420,6437,3505.466189,no,1
5421,6437,3505.466189,no,2
5422,6438,60089.24371,no,0
5423,6438,60089.24371,no,1
5424,6438,98133.49246,no,2
5425,6439,1000614.648,yes,0
5426,6439,1000614.648,yes,1
5427,6439,1000614.648,yes,2
5428,6440,2144.866993,no,0
5429,6440,2144.866993,no,1
5430,6440,3973.179445,no,2
5431,6441,40080.33282,no,0
5432,6441,40080.33282,no,1
5433,6441,82905.96339,no,2
5434,6442,9428.106211,no,0
5435,6442,9428.106211,no,1
5436,6442,10265.94559,no,2
5437,6443,1682.600246,no,0
5438,6443,1270.166551,no,1
5439,6443,1270.166551,no,2
5440,6445,885.7721389,no,0
5441,6445,764.9631218,no,1
5442,6445,764.9631218,no,2
5443,6449,1000614.648,yes,0
5444,6449,1000614.648,yes,1
5445,6449,1000614.648,yes,2
5446,6450,24552.33198,no,0
5447,6450,24552.33198,no,1
5448,6450,60105.35291,no,2
5449,6451,118417.8614,no,0
5450,6451,118417.8614,no,1
5451,6451,119456.9062,no,2
5452,6452,1000614.648,yes,0
5453,6452,1000614.648,yes,1
5454,6452,1000614.648,yes,2
5455,6453,1000614.648,yes,0
5456,6453,1000614.648,yes,1
5457,6453,1000614.648,yes,2
5458,6455,1000614.648,yes,0
5459,6455,1000614.648,yes,1
5460,6455,1000614.648,yes,2
5461,6456,17088.29567,no,0
5462,6456,4915.723388,no,1
5463,6456,4960.970551,no,2
5464,6458,2095.774787,no,0
5465,6458,2095.774787,no,1
5466,6458,12999.21429,no,2
5467,6459,94.6276226,no,0
5468,6459,94.6276226,no,1
5469,6459,11310.63458,no,2
5470,6460,9825.478895,no,0
5471,6460,9825.478895,no,1
5472,6460,46650.37336,no,2
5473,6461,45979.18542,no,0
5474,6461,20646.51834,no,1
5475,6461,20646.51834,no,2
5476,6462,12685.36552,no,0
5477,6462,12685.36552,no,1
5478,6462,18692.05267,no,2
5479,6463,17664.29312,no,0
5480,6463,17664.29312,no,1
5481,6463,18402.34564,no,2
5482,6465,11311.33608,no,0
5483,6465,11311.33608,no,1
5484,6465,12352.83331,no,2
5485,6470,172.5240392,no,0
5486,6470,128.2607965,no,1
5487,6470,128.2607965,no,2
5488,6472,1000614.648,yes,0
5489,6472,1000614.648,yes,1
5490,6472,1000614.648,yes,2
5491,6473,149456.0751,no,0
5492,6473,149456.0751,no,1
5493,6473,151801.3513,no,2
5494,6475,689653.3882,no,0
5495,6475,689653.3882,no,1
5496,6475,694873.3516,no,2
5497,6476,1191.777873,no,0
5498,6476,1191.777873,no,1
5499,6476,1328.175178,no,2
5500,6477,30703.77142,no,0
5501,6477,28047.87564,no,1
5502,6477,28047.87564,no,2
5503,6478,21079.37539,no,0
5504,6478,21079.37539,no,1
5505,6478,37873.70516,no,2
5506,6479,1000614.648,yes,0
5507,6479,1000614.648,yes,1
5508,6479,1000614.648,yes,2
5509,6480,8112.740058,no,0
5510,6480,4317.021438,no,1
5511,6480,4317.021438,no,2
5512,6481,6277.888007,no,0
5513,6481,5610.987701,no,1
5514,6481,5610.987701,no,2
5515,6483,1647.95704,no,0
5516,6483,1647.95704,no,1
5517,6483,1769.282495,no,2
5518,6484,178.8991471,no,0
5519,6484,156.5615201,no,1
5520,6484,156.5615201,no,2
5521,6486,357111.0019,no,0
5522,6486,357111.0019,no,1
5523,6486,363060.8516,no,2
5524,6487,1000614.648,yes,0
5525,6487,1000614.648,yes,1
5526,6487,1000614.648,yes,2
5527,6488,41.4850504,no,0
5528,6488,41.4850504,no,1
5529,6488,44.9935498,no,2
5530,6489,1000614.648,yes,0
5531,6489,1000614.648,yes,1
5532,6489,1000614.648,yes,2
5533,6490,3191.504069,no,0
5534,6490,3191.504069,no,1
5535,6490,9349.405172,no,2
5536,6492,4202.788808,no,0
5537,6492,4202.788808,no,1
5538,6492,8974.528779,no,2
5539,6493,815.9087312,no,0
5540,6493,133.070544,no,1
5541,6493,133.070544,no,2
5542,6494,311576.0672,no,0
5543,6494,311576.0672,no,1
5544,6494,321973.5263,no,2
5545,6495,202435.3362,no,0
5546,6495,202435.3362,no,1
5547,6495,211361.9026,no,2
5548,6497,16156.92407,no,0
5549,6497,6721.217572,no,1
5550,6497,6721.217572,no,2
5551,6500,18926.8862,no,0
5552,6500,18926.8862,no,1
5553,6500,19441.9959,no,2
5554,6502,4742.041199,no,0
5555,6502,4742.041199,no,1
5556,6502,10094.22716,no,2
5557,6503,2750.462495,no,0
5558,6503,226.1311574,no,1
5559,6503,226.1311574,no,2
5560,6504,1000614.648,yes,0
5561,6504,1000614.648,yes,1
5562,6504,1000614.648,yes,2
5563,6505,24297.61991,no,0
5564,6505,24297.61991,no,1
5565,6505,24304.21933,no,2
5566,6506,13028.09794,no,0
5567,6506,13017.35608,no,1
5568,6506,13017.35608,no,2
5569,6507,3087.941919,no,0
5570,6507,3087.941919,no,1
5571,6507,16136.95959,no,2
5572,6508,4089.978185,no,0
5573,6508,4089.978185,no,1
5574,6508,17522.88931,no,2
5575,6510,3196.220197,no,0
5576,6510,165.7713303,no,1
5577,6510,165.7713303,no,2
5578,6511,173075.6087,no,0
5579,6511,142764.6242,no,1
5580,6511,142764.6242,no,2
5581,6514,333.2545348,no,0
5582,6514,333.2545348,no,1
5583,6514,418.6166318,no,2
5584,6516,101592.1028,no,0
5585,6516,4832.305198,no,1
5586,6516,4832.305198,no,2
5587,6517,3066.273374,no,0
5588,6517,3066.273374,no,1
5589,6517,26743.6467,no,2
5590,6518,235.0968437,no,0
5591,6518,235.0968437,no,1
5592,6518,285.5059157,no,2
5593,6520,10765.04111,no,0
5594,6520,10765.04111,no,1
5595,6520,21885.01026,no,2
5596,6523,9656.48393,no,0
5597,6523,1701.213083,no,1
5598,6523,1701.213083,no,2
5599,6524,1000614.648,yes,0
5600,6524,1000614.648,yes,1
5601,6524,1000614.648,yes,2
5602,6525,1000614.648,yes,0
5603,6525,1000614.648,yes,1
5604,6525,1000614.648,yes,2
5605,6526,153290.272,no,0
5606,6526,117360.6994,no,1
5607,6526,117360.6994,no,2
5608,6527,204.0937581,no,0
5609,6527,204.0937581,no,1
5610,6527,271.7491153,no,2
5611,6528,14261.95201,no,0
5612,6528,217.5199826,no,1
5613,6528,217.5199826,no,2
5614,6529,1000614.648,yes,0
5615,6529,1000614.648,yes,1
5616,6529,1000614.648,yes,2
5617,6530,1000614.648,yes,0
5618,6530,1000614.648,yes,1
5619,6530,1000614.648,yes,2
5620,6531,13507.24143,no,0
5621,6531,13507.24143,no,1
5622,6531,1000614.648,no,2
5623,6532,1000614.648,yes,0
5624,6532,1000614.648,yes,1
5625,6532,1000614.648,yes,2
5626,6533,31954.24309,no,0
5627,6533,31954.24309,no,1
5628,6533,135479.8864,no,2
5629,6534,1728.810097,no,0
5630,6534,1728.810097,no,1
5631,6534,2970.365954,no,2
5632,6535,350.036829,no,0
5633,6535,90.8283202,no,1
5634,6535,90.8283202,no,2
5635,6536,1038.011666,no,0
5636,6536,1038.011666,no,1
